game_id,max_players,max_playtime,min_age,min_players,min_playtime,name,playing_time,year_published,category,compilation,designer,expansion,mechanic,publisher,average_rating,users_rated,x,y,z
144382,4,45,12,2,45,Canalis,45,2013,"Card Game,City Building,Renaissance",,Philip duBarry,,"Card Drafting,Route/Network Building,Tile Placement,Variable Player Powers",Alderac Entertainment Group (AEG),6.33646,206,-7.261629,-40.65616,34.179188
144388,4,30,10,2,30,Elevenses,30,2013,"Card Game,Print & Play",,David Harding (II),,Hand Management,"Adventureland Games,Grail Games",6.2977,720,-26.98051,10.213441,27.73803
144415,4,90,12,2,90,Nauticus,90,2013,"Economic,Nautical,Transportation",,"Michael Kiesling,Wolfgang Kramer",,"Modular Board,Set Collection,Tile Placement",KOSMOS,7.0092,940,-14.693969,-44.57412,-5.088106
144416,4,25,8,2,25,Manno Monster,25,2013,Real-time,,Marco Teubner,,"Memory,Pattern Building","KOSMOS,Lautapelit.fi,MINDOK",6.50423,71,30.11147,63.78719,19.941668
144460,6,60,10,2,60,Cycling Party,60,2014,"Racing,Sports",,"Diego Hernando,Leandro  Pérez",,"Roll / Spin and Move,Variable Player Powers",Snake Eyes Games,6.89758,66,61.148186,-45.509544,-21.229307
144464,68,90,8,5,30,Werwölfe Deluxe,90,2013,"Bluffing,Card Game,Deduction,Horror,Murder/Mystery,Negotiation,Party Game","Ultimate Werewolf Artifacts,Ultimate Werewolf: Classic Movie Monsters,Ultimate Werewolf: Night Terrors,Ultimate Werewolf: Ultimate Edition",Ted Alspach,,"Partnerships,Role Playing,Storytelling,Variable Player Powers,Voting",Pegasus Spiele,7.33077,52,55.544685,-8.347185,13.446745
144468,6,15,5,2,15,Jungle Speed Safari,15,2013,"Action / Dexterity,Card Game,Children's Game,Party Game",,"Thomas Vuarchex,Pierrick Yakovenko",Jungle Speed Safari: Hyena Promo Card,Pattern Recognition,"Asmodee,Asterion Press,Lifestyle Boardgames Ltd,REBEL.pl",6.25113,221,47.300236,47.91125,48.281353
144479,6,20,10,2,20,"Myths at War (Nordic, Egyptian and Japanese)",20,2013,"Card Game,Fantasy,Fighting,Mythology",,Francisco Gallego Arredondo,,"Deck / Pool Building,Set Collection",GDM Games,7.81511,180,-39.48866,4.6475387,57.172024
144492,5,75,10,2,45,Packet Row,75,2013,Industry / Manufacturing,,"Henrik Berg,Åse Berg",,"Auction/Bidding,Card Drafting,Hand Management","Pegasus Spiele,White Goblin Games",6.2174,519,-8.080284,-56.513397,26.812033
144499,5,30,8,2,30,Pasha,30,2013,Dice,,Stefan Dorra,,"Dice Rolling,Hand Management",White Goblin Games,6.18005,202,5.9155235,16.63865,50.594303
144506,8,45,10,3,45,Mystères?,45,2013,"Card Game,Deduction,Party Game",,Daniel Quodbach,,,IELLO,7.12459,61,24.028198,19.030262,-9.38298
144525,2,60,13,2,15,Dungeon Twister: The Card Game,60,2013,"Card Game,Exploration,Fantasy,Fighting,Maze",,Christophe Boelinger,,"Hand Management,Modular Board","Asmodee,Conclave Editora,Ludically",6.48026,352,12.1851015,58.11368,29.689007
144526,4,30,8,2,30,Glastonbury,30,2013,"Card Game,Fantasy",,Günter Burkhardt,,"Modular Board,Set Collection","Cosmodrome Games,franjos Spieleverlag,Oya,SimplyFun",6.71928,250,0.104954444,-6.2648296,-13.194583
144529,4,90,8,2,45,Theseus: The Dark Orbit,90,2013,"Fighting,Science Fiction",,Michał Oracz,"Theseus: The Dark Orbit – Bots,Theseus: The Dark Orbit – Hunters,Theseus: The Dark Orbit – Space Station Cards","Partnerships,Point to Point Movement,Variable Player Powers","Portal Games,IELLO,Pegasus Spiele",7.21648,1328,-16.458574,24.727335,-4.7376504
144553,4,30,10,2,30,The Builders: Middle Ages,30,2013,"City Building,Medieval",,Frédéric Henry,Les Bâtisseurs: Moyen-Âge – L'officine Tric Trac,"Action Point Allowance System,Card Drafting,Set Collection","Asmodee,Asterion Press,Bombyx,Gém Klub Kft.,GoKids 玩樂小子,REBEL.pl",6.54881,2603,-18.800001,-30.000292,6.61971
144557,5,15,13,3,15,Where Art Thou Romeo?,15,2013,"Bluffing,Card Game,Deduction,Novel-based,Renaissance",,Michael Eskue,,"Role Playing,Storytelling",Crash Games,5.01065,276,1.6738071,-36.32966,-52.425045
144566,5,90,13,1,90,Circus Train (Second edition),90,2013,"Economic,Trains","Circus Train (First Edition),Circus Train Expansion Kit",Tom Decker,,"Hand Management,Point to Point Movement",Victory Point Games,7.13357,241,-19.333374,-56.85546,-9.178887
144567,2,60,13,2,60,For the Crown (Second edition),60,2012,"Fantasy,Medieval",For the Crown: Sceptered Bundle,Jeremy Lennert,"For the Crown Expansion #1: Shock & Awe,For the Crown Expansion #2: The World is Round,For the Crown Expansion #3: Between Heaven and Earth,For the Crown Variant: All the King's Men,For the Crown: Vanguard Promo Pack","Card Drafting,Deck / Pool Building,Grid Movement,Hand Management",Victory Point Games,7.47747,198,-11.488112,64.55982,15.989172
144568,1,90,13,1,45,Dawn of the Zeds (Second edition),90,2013,"Horror,Zombies",,Hermann Luttmann,Dawn of the Zeds (Second edition): The Director's Cut,"Campaign / Battle Card Driven,Dice Rolling,Point to Point Movement",Victory Point Games,7.97939,554,53.039516,-23.087605,60.45198
144574,2,60,15,2,60,Last Chance for Victory,60,2014,"American Civil War,Civil War,Wargame",,Dean Essig,,"Dice Rolling,Hex-and-Counter",Multi-Man Publishing,8.84603,88,-67.34119,-33.43894,64.53982
144579,2,0,6,2,0,Pizza Party,0,2013,"Children's Game,Dice",,,,"Dice Rolling,Set Collection","Asmodee,Haywire Group",5.075,62,8.145499,21.273457,-50.88973
144587,4,20,8,2,20,Atacama,20,2013,"American West,Economic,Industry / Manufacturing",,Martin Schlegel,,"Area Control / Area Influence,Modular Board",Mücke Spiele,6.15614,83,-28.892014,-60.46135,52.041843
144592,5,125,13,2,50,Bruxelles 1893,125,2013,Economic,,Etienne Espreman,,"Auction/Bidding,Card Drafting,Modular Board,Worker Placement","Pearl Games,Asmodee,Heidelberger Spieleverlag,uplay.it edizioni,Z-Man Games",7.65386,2866,-8.620736,-21.3642,4.750644
144631,5,10,8,2,10,Futterneid,10,2013,Bluffing,,Friedemann Friese,,"Commodity Speculation,Take That","2F-Spiele,Edge Entertainment",5.76854,89,2.2636557,-51.4693,-29.253546
144632,5,60,12,2,60,City Council,60,2013,"City Building,Negotiation,Political",City Council: Deluxe Edition,Elad Goldsteen,"City Council: Government Agent Expansion,City Council: The Disaster Deck","Tile Placement,Voting,Worker Placement",Golden Egg Games,6.30172,322,-2.7304015,-30.49946,35.69681
144709,6,30,9,2,30,Sukimono,30,2012,Real-time,,Masao Suganuma,,"Commodity Speculation,Memory,Set Collection,Stock Holding","Grounding,Japon Brand",6.68235,119,3.1975586,-60.09353,-11.93038
144728,2,30,10,2,30,Adventure Time Card Wars: Finn vs. Jake,30,2014,"Card Game,Humor,Movies / TV / Radio theme",,"Matt Hyra,Cory Jones","Adventure Time Card Wars: For The Glory! Booster Pack,Adventure Time Card Wars: Hero Pack #1,Adventure Time Card Wars: Sundae School",Hand Management,"Cryptozoic Entertainment,Edge Entertainment,Grow Jogos e Brinquedos",6.25366,612,3.178632,29.60357,27.189253
144733,4,120,12,2,90,Russian Railroads,120,2013,"Industry / Manufacturing,Trains",,"Helmut Ohley,Leonhard ""Lonny"" Orgler","Russian Railroads: American Railroads,Russian Railroads: German Railroads,Russian Railroads: Mini-Expansion",Worker Placement,"Hans im Glück Verlags-GmbH,999 Games,Asterion Press,Bard Centrum Gier,Devir,Filosofia Éditions,Hobby World,MINDOK,Z-Man Games",7.82498,8889,-11.121284,-54.837303,1.0269561
144734,4,45,12,2,30,Arcane Academy,45,2016,"Comic Book / Strip,Fantasy",,"Eric M. Lang,Kevin Wilson",,"Card Drafting,Tile Placement","IDW Games,Th3rd World Studios",7.17074,383,-11.811957,83.70376,-6.639396
144743,4,150,13,1,150,Machina Arcana,150,2014,"Adventure,Dice,Exploration,Fighting,Horror,Mythology",,Juraj Bilich,,"Action Point Allowance System,Co-operative Play,Dice Rolling,Grid Movement",(Self-Published),7.56919,198,-36.45463,8.527041,17.043242
144761,6,20,8,2,20,"Going, Going, GONE!",20,2013,"Action / Dexterity,Party Game,Real-time",,Scott Nicholson,,"Auction/Bidding,Set Collection",Stronghold Games,6.28747,1042,27.617582,28.830233,27.560598
144789,6,45,10,2,45,The Sheep Race,45,2013,"Animals,Dice,Miniatures,Racing,Sports",,Roberto Mancino,,"Betting/Wagering,Dice Rolling,Grid Movement",Ghenos Games,6.57588,170,42.272938,-32.425957,10.730122
144790,0,5,8,2,5,Angry Dice,5,2014,"Dice,Real-time",,"Darrell Louder,Shawn Purtell",,Dice Rolling,Greater Than Games (Dice Hate Me Games),5.59489,88,25.16286,25.987297,-35.23209
144797,5,150,10,2,60,Argent: The Consortium,150,2015,"Fantasy,Political",,Trey Chambers,"Argent:  Promo Pack #1,Argent: Mancers of the University,Argent: Summer Break","Area Control / Area Influence,Deck / Pool Building,Time Track,Variable Player Powers,Worker Placement",Level 99 Games,7.81292,1471,9.685473,-67.93931,12.051932
144826,4,15,14,2,15,Zombie 15',15,2014,"Fighting,Real-time,Zombies",,"Guillaume Lémery,Nicolas Schlewitz","Zombie 15': 12 Extra Search Cards Promo,Zombie 15': Bonus Campaign,Zombie 15': Left Alone – Solo Campaign,Zombie 15': Promo Cards","Action Point Allowance System,Co-operative Play,Grid Movement,Modular Board,Variable Player Powers","IELLO,Devir,Egmont Polska,Heidelberger Spieleverlag,HomoLudicus,uplay.it edizioni",6.99101,1353,51.730225,-25.565868,-2.6274085
144864,2,30,13,1,30,Ascension: Darkness Unleashed,30,2013,"Card Game,Fantasy",Ascension: Year Three Collector's Edition,Justin Gary,"Ascension: Archival Expert Promo,Ascension: Cetra, Benefactor of All Promo,Ascension: Chronicle of the Godslayer – Constricting Horror Promo,Ascension: Chronicle of the Godslayer – Defender of Vigil Promo,Ascension: Chronicle of the Godslayer – Disciple of Sadranis Promo,Ascension: Chronicle of the Godslayer – Foul Replicant Promo,Ascension: Chronicle of the Godslayer – N.I.N.E,Ascension: Chronicle of the Godslayer – Vault of the Askara,Ascension: Darkness Unleashed – Covetous Kraken Promo Card,Ascension: Darkness Unleashed – Tower of Ascendancy,Ascension: David, Prophetic Guide,Ascension: Dawn of Champions – Rys, Dark Muse Promo Card,Ascension: Dreamscape - Nova, Born of Chaos Promo,Ascension: Eternal Tormentor Promo Card,Ascension: Explosive Swarm Promo,Ascension: Forrest, Beastwarden,Ascension: Hedron Dreidel,Ascension: Lunar Matriarch Promo,Ascension: Michelle, Star Oracle,Ascension: Nyxian Corruptor Promo,Ascension: Sadistic Laboratory Promo,Ascension: Shadow Piercer Promo,Ascension: Storm's Eye Monk Promo,Ascension: Temporal Excavator Promo Card","Card Drafting,Deck / Pool Building,Hand Management","Marabunta,Stone Blade Entertainment",7.5653,604,-11.825204,61.145958,15.6619625
144865,5,15,8,3,15,Sushi Draft,15,2012,Card Game,,Takahiro Amioka,,"Card Drafting,Set Collection","Blue Orange (EU),Blue Orange Games,Japon Brand,KogeKogeDo",5.75708,171,-6.109589,-7.7294755,-29.405577
144958,2,60,12,1,60,Iwo: Bloodbath in the Bonins 19 Feb – 17 Mar 1945,60,2013,"Wargame,World War II",,Chris Perello,,"Dice Rolling,Hex-and-Counter",Decision Games (I),6.69531,64,-41.643414,41.52452,-12.185754
144988,8,30,12,2,30,Lords of War:  Elves versus Lizardmen,30,2013,"Card Game,Fantasy,Fighting",,"Nick Street,Martin Vaux","Lords of War: Elves versus Lizardmen 2 – The Magic and Monsters Expansion,Lords of War: Elves versus Lizardmen – Return Fire Booster Pack,Lords of War: Elves versus Lizardmen – Reversal of Fortunes Booster Pack,Lords of War: Orcs versus Dwarves 2 – The Magic and Monsters Expansion,Lords of War: Weather and Terrain Expansion Pack","Hand Management,Player Elimination,Variable Player Powers","Black Box Games Publishing,Galakta,Heidelberger Spieleverlag,Svět deskových her",7.15086,174,20.12589,-7.092291,-8.914375
145012,4,45,8,2,45,Sultaniya,45,2014,"Arabian,City Building,Puzzle",,Charles Chevallier,,"Pattern Building,Set Collection,Tile Placement",Bombyx,6.6494,487,-53.795444,-47.18353,-3.7941544
145014,7,15,8,2,15,Cardline: Globetrotter,15,2013,"Card Game,Educational,Trivia",,Frédéric Henry,,,"Asmodee,Bombyx,GoKids 玩樂小子,REXhry",6.47005,399,70.925156,14.821999,29.667578
145027,5,30,7,2,30,Pentos,30,2013,Card Game,,Bruno Cathala,,"Hand Management,Set Collection","ASYNCRON games,Trefl Joker Line",5.9514,143,-1.5618777,-12.067298,25.145622
145042,2,60,13,2,60,Puppet Wars Unstitched,60,2013,Miniatures,,"Matt Anderson,Redd Cohen,Justin Gibbs,David Hanold",,,Wyrd Miniatures,7.7053,66,-28.17117,41.01555,55.709034
145086,5,60,13,3,60,Shinobi Clans,60,2013,"Card Game,Deduction",,Jürgen Mayer,,"Card Drafting,Secret Unit Deployment",Posthuman Studios,6.47505,220,18.425587,17.506153,20.625025
145103,4,60,8,1,45,7 Days of Westerplatte,60,2013,"Wargame,World War II",,Łukasz Woźniak,,"Chit-Pull System,Co-operative Play,Point to Point Movement","G3,ST Games",6.78398,244,-71.17895,-12.566891,-14.536964
145186,5,15,8,1,10,Pick-a-Polar Bear,15,2013,"Action / Dexterity,Animals,Card Game,Party Game,Puzzle,Real-time",,Torsten Landsvogt,"Pick-a-Dog: Polar Bear Expansion,Pick-a-Polar Bear: Pig and Dog Expansion",Pattern Recognition,"AURUM, Inc.,Jolly Thinkers,Zhiyanjia",6.48775,324,43.75421,53.032555,29.669853
145189,8,15,8,2,15,Timeline: Music & Cinema,15,2013,"Card Game,Educational,Trivia",,Frédéric Henry,,,"Asmodee,More Fun Co., Ltd.,REXhry",6.83303,1871,70.925156,14.821999,-0.3689879
145203,4,60,13,2,60,Prosperity,60,2013,"Economic,Environmental",,"Sebastian Bleasdale,Reiner Knizia",,"Card Drafting,Tile Placement","Asmodee,Ystari Games",6.79622,1172,31.313967,-68.82609,-1.676807
145205,5,70,12,2,70,L'Aéropostale,70,2013,"Aviation / Flight,Exploration",,"Olivier Chanry,Michel Pinon",,"Area Control / Area Influence,Pick-up and Deliver,Route/Network Building",ASYNCRON games,7.02028,143,-59.90442,11.415942,-18.626003
145209,6,60,12,2,60,404: Law Not Found,60,2013,"Print & Play,Science Fiction,Space Exploration",,Gregory Carslaw,,"Action / Movement Programming,Area Movement,Card Drafting,Simultaneous Action Selection,Variable Player Powers","(Web published),3DTotal Games",6.07867,83,-50.990864,4.749195,41.809536
145219,5,180,10,2,120,Craftsmen,180,2013,"Economic,Industry / Manufacturing,Medieval",,Krzysztof Matusik,,"Auction/Bidding,Card Drafting,Hand Management,Memory,Set Collection,Trading,Worker Placement","G3,ST Games",6.67545,354,-10.236916,-54.468914,-4.0592904
145259,99,20,8,1,20,Jenga: Tetris,20,2013,"Action / Dexterity,Party Game,Video Game Theme",,,,Press Your Luck,Hasbro,5.03042,120,4.7989526,71.79179,-51.8153
145304,6,45,10,3,45,Cthulhu's Vault,45,2015,"Adventure,Card Game",,"Jim Dietz,Richard Launius",,"Hand Management,Storytelling,Variable Player Powers",Jolly Roger Games,6.10034,87,48.18262,-1.5288851,44.72071
145308,6,60,13,2,30,Marrying Mr. Darcy,60,2014,"Card Game,Novel-based",,Erika Svanoe,"Marrying Mr. Darcy: the Emma Expansion,Marrying Mr. Darcy: Undead Expansion","Betting/Wagering,Dice Rolling,Hand Management,Press Your Luck,Role Playing,Set Collection,Take That,Variable Player Powers","(Self-Published),Evensen Creative",6.36066,660,35.230938,-24.672543,28.414507
145371,3,165,14,3,135,Three Kingdoms Redux,165,2014,"Ancient,Civilization,Economic,Novel-based,Territory Building",,"Christina Ng Zhen Wei,Yeo Keng Leong",,"Area Control / Area Influence,Auction/Bidding,Card Drafting,Hand Management,Partnerships,Variable Player Powers,Worker Placement","Capstone Games,Starting Player",8.09052,384,-36.075855,-24.456291,62.020363
145381,4,30,10,2,30,The Outcast Heroes,30,2013,World War II,,"Adam Kwapiński,Michał Sieńko",The Outcast Heroes: Alternative Missions,"Action Point Allowance System,Auction/Bidding,Hand Management,Partnerships","Fabryka Gier Historycznych,Fundacja Niepodległości",6.65172,87,4.5982704,-5.958104,-11.214243
145393,6,45,13,1,45,Gem Rush,45,2013,"Exploration,Fantasy",,Jeremy Lennert,Gem Rush Skill Cards,"Co-operative Play,Hand Management,Modular Board,Set Collection,Tile Placement",Victory Point Games,6.78966,179,-13.615988,14.873266,-14.873042
145401,5,60,14,2,60,Crisis: Tokyo,60,2013,Card Game,,"Ramón Torrente,Sebastián Torrente",,Hand Management,Edge Entertainment,5.47955,66,3.020382,-0.53657925,-47.59966
145424,4,45,10,2,45,Café Melange,45,2013,Deduction,,Stephan Riedel,"Café Melange: 1. Erweiterung – Herr Ober, die Rechnung bitte!",,Clicker Spiele,6.67691,149,22.332415,18.94419,-11.88638
145470,6,45,14,3,45,Don Capollo,45,2013,"Card Game,Mafia,Negotiation",,Gustavo Nascimento Barreto,,"Card Drafting,Set Collection",Devir,6.83713,78,76.77462,-33.511612,-22.745964
145475,5,0,0,2,0,Hobbit Tales from the Green Dragon Inn,0,2013,Card Game,,"Marco Maggi,Francesco Nepitello",,Storytelling,"Cubicle 7 Entertainment,Devir,Giochi Uniti,Uhrwerk Verlag",6.91833,168,47.95596,-2.401169,-20.633593
145478,6,0,10,3,0,HeartSwitch,0,2013,Card Game,,"Joe Andrews,Ken Fisher",,Trick-taking,"AMIGO Spiel + Freizeit GmbH,U.S. Games Systems, Inc.",6.41489,88,-52.325462,-69.59086,31.863382
145493,7,240,13,1,30,The King's Armory,240,2015,"Fantasy,Video Game Theme",,John Wrot!,"The King's Armory: Alexian the War King,The King's Armory: Artaxerxes the Jester,The King's Armory: Asphar the Barbarian,The King's Armory: Fairytale Expansion Set,The King's Armory: Firepower Expansion Set,The King's Armory: Kickstarter exclusive extras,The King's Armory: Reward Expansion Set,The King's Armory: Rhette the Pirate,The King's Armory: Robin Hood the Sharpshooter,The King's Armory: Zoe the Ninja","Action Point Allowance System,Co-operative Play,Dice Rolling,Grid Movement,Modular Board,Route/Network Building,Variable Player Powers",Gate Keeper Games,7.24206,199,1.7168247,70.506676,-7.23898
145496,6,45,9,3,45,Privateer,45,2016,Pirates,,Rick Barnes,,"Pick-up and Deliver,Variable Player Powers",Ensignia Games,6.61833,60,19.607723,-36.048286,11.494457
145501,10,15,6,2,15,Fun Farm,15,2013,"Action / Dexterity,Animals,Children's Game",,Luca Bellini,,"Dice Rolling,Pattern Recognition","Black Monk,Heidelberger Spieleverlag,IELLO,Lifestyle Boardgames Ltd,Post  Scriptum,Raven Distribution,Swan Panasia Co., Ltd.",6.23827,324,47.05921,46.07737,48.82537
145553,4,90,12,1,90,Asgard's Chosen,90,2013,"Fantasy,Fighting,Mythology,Territory Building",,Morgan Dontanville,"Asgard's Chosen: Artifacts,Asgard's Chosen: Little Ice Age,Mayfair Games' Limited Edition Promo Expansion Set #15,Mayfair Games' Limited Edition Promo Expansion Set #7","Area Movement,Deck / Pool Building,Hand Management,Modular Board,Tile Placement",Mayfair Games,6.2185,147,-39.661934,5.3961673,49.323753
145578,6,45,8,2,45,CLUE: The Big Bang Theory,45,2013,"Deduction,Murder/Mystery",,,,Roll / Spin and Move,"USAopoly,Winning Moves Germany",5.8315,129,60.579838,0.6956779,-25.502508
145588,5,60,10,2,60,Citrus,60,2013,"Economic,Farming,Territory Building",,Jeffrey D. Allers,Citrus: New Landscape Tiles,Tile Placement,"dlp games,Tasty Minstrel Games",7.05616,600,4.762287,-80.9576,-5.439021
145599,4,30,0,1,30,Journey: Wrath of Demons,30,2015,"Adventure,Ancient,Dice,Fantasy,Miniatures,Mythology,Novel-based",,,"Journey: Wrath of Demons – Spider Demons Expansion,Journey: Wrath of Demons – White Bone Demons Expansion",Co-operative Play,Marrow Production,7.39323,133,-40.13411,1.2377423,14.969227
145609,6,15,8,3,15,Stinker,15,2015,"Party Game,Word Game",,Nick Bentley,,,FoxMind,7.16753,77,70.353485,35.340824,-8.568572
145633,2,30,13,2,30,Ascension: Apprentice Edition,30,2013,"Card Game,Fantasy",,"John Fiorillo,Justin Gary",,"Card Drafting,Deck / Pool Building,Hand Management",Stone Blade Entertainment,7.13635,714,-11.826711,61.145996,-5.878997
145639,4,20,6,2,20,Coconuts,20,2013,"Action / Dexterity,Children's Game",,Walter Schneider,,Press Your Luck,"Korea Boardgames co., Ltd.,Broadway Toys LTD,Competo / Marektoy,Gigamic,Granna,Jumping Turtle Games,Mayday Games,Pegasus Spiele,uplay.it edizioni,Zhiyanjia",7.13236,2213,26.726215,-15.920986,2.0089343
145642,4,60,0,1,60,The Cards of Cthulhu,60,2014,"Card Game,Horror",,Ian Richard,The Cards of Cthulhu: Beyond the Veil,"Co-operative Play,Dice Rolling",Dan Verssen Games (DVG),6.845,348,-5.664784,30.090128,-15.986742
145645,2,30,9,2,30,Le Fantôme de l'Opéra,30,2013,"Deduction,Novel-based",,"Bruno Cathala,Ludovic Maublanc",,"Grid Movement,Variable Player Powers",Hurrican,7.12832,809,-8.392518,41.468307,-5.781985
145654,2,60,12,2,60,Invaders,60,2013,"Card Game,Fighting,Horror,Science Fiction",,Mark Chaplin,Invaders: Armageddon,"Hand Management,Variable Player Powers",White Goblin Games,6.97663,243,-4.16788,25.225409,-19.311028
145659,6,90,13,2,60,Scoville,90,2014,Farming,,Ed Marriott,Scoville: Labs,"Auction/Bidding,Grid Movement,Set Collection",Tasty Minstrel Games,7.23449,2889,6.3869643,-80.925385,3.5877185
145675,5,30,8,2,30,SecuenzooS,30,2013,"Animals,Memory,Racing",,Roberto Pisonero Trapote,,"Memory,Modular Board,Variable Player Powers",Blauberry,6.9942,69,59.88199,14.114497,-19.243048
145722,6,10,6,3,10,Eat Me If You Can!,10,2012,"Bluffing,Deduction",,Jun'ichi Sato,,Press Your Luck,"999 Games,Arclight,GoKids 玩樂小子,Hobby World,IELLO,Japon Brand,Junias,Kunpu,Purple Brain Creations,Switch Games,uplay.it edizioni",6.13784,370,20.793589,-16.439812,43.703632
145766,6,75,12,1,75,Gamedec,75,2013,"Adventure,Novel-based,Science Fiction",,"Martin Ann,Jan Madejski",,"Dice Rolling,Hand Management,Role Playing,Variable Player Powers",CDP.pl,6.68784,74,-5.0607157,45.469822,-12.048376
145842,4,90,8,2,90,Monopoly Empire,90,2013,Economic,,,,"Auction/Bidding,Roll / Spin and Move,Set Collection",Hasbro,5.35824,239,0.9582759,-23.010592,-42.19008
145888,5,45,15,2,45,CapCom Street Fighter Deck-Building Game,45,2014,"Card Game,Fighting,Video Game Theme",,"Matt Hyra,Erik V Larsen","CapCom Street Fighter Deck-Building Game: Blanka Promo,DC Comics Deck-Building Game: Cryptozoic 2015 Volunteer Promo Cards",Deck / Pool Building,Cryptozoic Entertainment,6.63641,423,-0.06680462,73.57896,-3.979209
145897,10,30,14,3,30,Choose One!,30,2013,Party Game,,Andrew Looney,"Choose One! Promo Pack,Fruitcake Fun Pack,Looney Labs Mammoth Fun Pack",,Looney Labs,5.98929,70,35.6456,17.98945,38.12068
145928,4,30,14,2,30,Empire Engine,30,2013,"Bluffing,Card Game,Fighting,Print & Play",AEG Black Friday Black Box 2015,"Matthew Dunstan,Chris Marling",,"Action / Movement Programming,Simultaneous Action Selection,Variable Player Powers","(Web published),Alderac Entertainment Group (AEG),Arclight,Good Little Games,Pegasus Spiele",5.95285,615,-41.58545,13.135538,23.56695
145943,2,45,10,2,45,A Duel Betwixt Us,45,2014,"Card Game,Humor",,Rob Fitzpatrick,,"Hand Management,Variable Player Powers",Game Salute,5.51269,145,11.236276,-1.2266115,-46.869106
145975,9,240,13,2,240,Hoplite,240,2014,"Ancient,Wargame",,"Richard H. Berg,Mark Herman",Hoplite: The Great Battles of Sparta's Persian Expedition,Hex-and-Counter,GMT Games,7.72993,147,-41.853386,-12.075211,55.965115
145976,6,90,12,2,60,Talon,90,2016,"Science Fiction,Wargame",,Jim Krohn,Talon 1000,"Grid Movement,Hex-and-Counter,Variable Player Powers",GMT Games,7.81914,279,-21.836525,26.436403,57.439213
146021,8,240,14,1,120,Eldritch Horror,240,2013,"Adventure,Fantasy,Fighting,Horror,Novel-based",,"Corey Konieczka,Nikki Valens","Eldritch Horror: Cities in Ruin,Eldritch Horror: Forsaken Lore,Eldritch Horror: Mountains of Madness,Eldritch Horror: Signs of Carcosa,Eldritch Horror: Strange Remnants,Eldritch Horror: The Dreamlands,Eldritch Horror: Under the Pyramids","Co-operative Play,Dice Rolling,Point to Point Movement,Variable Player Powers","Fantasy Flight Games,Arclight,Delta Vision Publishing,Edge Entertainment,Galakta,Galápagos Jogos,Giochi Uniti,Heidelberger Spieleverlag,Hobby World,Korea Boardgames co., Ltd.,Wargames Club Publishing",7.94433,16196,-8.976482,35.986275,-2.9689562
146034,4,15,7,2,15,Donburiko,15,2013,Card Game,,Masanofu,,Hand Management,"Ferti,Japon Brand,Yū-gen Roman",6.48605,86,3.83682,-1.4128411,20.984186
146035,3,10,12,3,10,Eggs of Ostrich,10,2012,Card Game,,Shimpei Sato,,"Hand Management,Simultaneous Action Selection","conception,Japon Brand",6.64401,168,8.964509,-14.003055,-11.092465
146094,6,45,10,2,30,Plunder,45,2013,"Card Game,Deduction,Pirates",,Jonathan Franklin,,,R&R Games,5.99952,104,21.465166,-34.369118,38.745575
146104,10,30,8,3,30,UnNatural Selection,30,2013,"Animals,Card Game",,"Ken Gruhl,Quentin Weir",,Take That,R&R Games,5.32408,71,33.425243,-7.0620775,-40.423187
146130,2,15,0,2,15,Coin Age,15,2013,"Abstract Strategy,Print & Play",,Adam P. McIver,,"Area Control / Area Influence,Area Movement,Press Your Luck","(Web published),KOI Games,Project Game,Tasty Minstrel Games",6.18219,1509,-23.573769,9.169477,22.048029
146146,4,30,8,2,30,Galapagos,30,2013,Dice,,Björn Heismann,,"Dice Rolling,Point to Point Movement",AMIGO Spiel + Freizeit GmbH,5.40462,78,9.248183,12.561847,-50.095013
146149,4,15,6,2,15,Speed Cups,15,2013,"Action / Dexterity,Children's Game,Real-time",,Haim Shafir,Speed Cups: Fan-Edition,Pattern Building,"999 Games,AMIGO Spiel + Freizeit GmbH,Brain Games,Broadway Toys LTD,G3,Gigamic,Giochi Uniti,Kaissa Chess & Games,Kikigagne?,Lautapelit.fi,Mercurio,Shafir Games (המשחקים של חיים שפיר),Spin Master Ltd.,Swan Panasia Co., Ltd.",6.24638,598,28.08723,64.46907,27.151634
146151,5,30,8,2,30,Käse Würfeln,30,2013,Dice,,Michael Feldkötter,,"Dice Rolling,Pattern Building","AMIGO Spiel + Freizeit GmbH,Giochi Uniti",5.27547,53,25.494139,71.389694,-39.354588
146152,5,20,8,2,20,Flash 10,20,2013,"Card Game,Real-time",,Wolfgang Kramer,,Pattern Building,AMIGO Spiel + Freizeit GmbH,6.29423,52,29.67376,63.700096,36.548294
146158,4,60,12,2,60,New Haven,60,2013,City Building,,"Brian Leet,Kevin Worden",New Haven: Charters,Tile Placement,R&R Games,6.56232,345,-20.140713,-33.300327,10.186263
146161,5,25,8,2,25,Arche Noah,25,2013,"Animals,Card Game",,Christoph Behre,,"Auction/Bidding,Set Collection",AMIGO Spiel + Freizeit GmbH,5.78148,54,13.2234745,-10.880289,-28.130762
146188,4,45,10,2,45,Mauna Kea,45,2013,Adventure,,Touko Tahkokallio,,"Grid Movement,Hand Management,Tile Placement",HUCH! & friends,5.62267,157,9.068487,42.119083,-34.33702
