game_id,max_players,max_playtime,min_age,min_players,min_playtime,name,playing_time,year_published,category,compilation,designer,expansion,mechanic,publisher,average_rating,users_rated,x,y,z
77548,4,10,10,1,10,Arkham Express,10,2010,"Adventure,Dice,Print & Play",,David Willems,,"Action Point Allowance System,Co-operative Play,Dice Rolling","(Self-Published),(Web published)",5.515,50,8.903455,-12.820547,-12.45541
77596,4,40,8,2,40,The Enigma of Leonardo,40,2007,"Card Game,Renaissance",,Sergey Machin,The Enigma of Leonardo: Novem,Hand Management,"Rightgames LLC,Stolitsa Design Group",4.7962,79,-25.796288,-48.40174,6.6005144
78247,4,30,8,2,30,Campos,30,2010,Abstract Strategy,,Pietro Vozzolo,,"Pattern Building,Tile Placement",HUCH! & friends,5.73138,80,-50.219376,28.460342,7.033198
78647,4,20,10,2,20,Lexigo,20,2010,Word Game,,,,Tile Placement,Wiggles 3D,5.874,50,-30.045156,63.767677,-12.449271
78733,4,90,12,2,90,Key Market,90,2010,"Economic,Farming,Medieval",,David Brain,,"Area Control / Area Influence,Area Movement,Hand Management,Modular Board,Tile Placement,Trading,Worker Placement",R&D Games,7.42229,610,-63.40449,-14.7130785,-8.077048
78954,5,75,12,1,75,Mousquetaires du Roy,75,2010,"Adventure,Novel-based,Renaissance",,"François Combe,Gilles Lehmann",Mousquetaires du Roy: Tréville miniature,"Co-operative Play,Dice Rolling,Partnerships","Asmodee,Rio Grande Games,Ystari Games",6.93941,729,-29.074701,-52.44824,-14.928755
79067,6,20,14,3,20,Hex Hex XL,20,2010,Card Game,,"Justin Brunetto,Curt Covert",,Hand Management,Smirk & Dagger Games,6.81146,289,-2.00455,-3.3554428,-2.3674939
79068,4,30,8,2,30,Wrong Chemistry,30,2012,"Abstract Strategy,Card Game,Humor",,Tony Cimino,"Wrong Chemistry: Bonus Nobel Prize Scientists,Wrong Chemistry: Custom Elements,Wrong Chemistry: Element Expansion,Wrong Chemistry: Expand Your Lab,Wrong Chemistry: Scientist Card Pack","Action Point Allowance System,Hand Management,Modular Board","Bergsala Enigma,Desyllas Games,Lex Games,MAGE Company,Meeple BR Jogos",6.08451,397,-25.900307,3.2008102,8.178631
79073,4,30,13,1,30,Resident Evil Deck Building Game,30,2010,"Card Game,Horror,Video Game Theme,Zombies",,Tylar Allinder,"Resident Evil Deck Building Game: Ada Wong Foil Promo,Resident Evil Deck Building Game: Albert Wesker Foil Promo,Resident Evil Deck Building Game: Albert Wesker GenCon Promo,Resident Evil Deck Building Game: Alyssa Ashcroft Promo,Resident Evil Deck Building Game: Chris Redfield & Jill Valentine Promo,Resident Evil Deck Building Game: Cindy Lennox Promo,Resident Evil Deck Building Game: Cloak Hunk Promo,Resident Evil Deck Building Game: George Hamilton & Jim Chapman Promo,Resident Evil Deck Building Game: Hunk Foil Promo,Resident Evil Deck Building Game: Nightmare,Resident Evil Deck Building Game: Nurse Rebecca Promo,Resident Evil Deck Building Game: Outbreak,Resident Evil Deck Building Game: Yoko Susuki Promo","Card Drafting,Deck / Pool Building,Variable Player Powers",Bandai,6.52418,1498,66.85899,6.1892934,-58.126358
79127,4,75,14,2,75,Star Trek: Fleet Captains,75,2011,"Fighting,Miniatures,Movies / TV / Radio theme,Science Fiction,Space Exploration",,"Mike Elliott,Bryan Kinsella,Ethan Pasternack","Star Trek: Fleet Captains – Dominion,Star Trek: Fleet Captains – Romulan Empire","Action Point Allowance System,Dice Rolling,Modular Board,Tile Placement",WizKids,7.58165,2729,18.533686,-39.66923,-34.745842
79131,4,60,14,1,60,Star Trek: Expeditions,60,2011,"Adventure,Movies / TV / Radio theme,Science Fiction,Space Exploration",,Reiner Knizia,"Star Trek: Expeditions – Expansion Set,Star Trek: Expeditions – Tribbles! Promo","Co-operative Play,Variable Player Powers",WizKids,6.52283,1296,17.348398,-38.906723,-60.749302
79216,4,20,10,2,20,Plateau X,20,2010,"Abstract Strategy,Territory Building",,Hendrik Simon,,"Modular Board,Tile Placement",Winning Moves Germany,5.85064,78,-13.059074,-28.653698,6.006878
79282,5,90,12,3,90,Era of Inventions,90,2010,Industry / Manufacturing,,Anthony Daamen,Era Of Inventions: The Golden Goal,Worker Placement,"HUCH! & friends,Quined Games",6.10654,511,-36.790085,-29.143366,16.04404
79312,4,90,13,1,90,Zombie Survival: The Board Game,90,2010,"Fighting,Horror,Zombies",,"Todd Breitenstein,Kerry Breitenstein",Zombie Survival 2: There Goes the Neighborhood!,"Action Point Allowance System,Commodity Speculation,Dice Rolling,Hand Management,Pick-up and Deliver","Twilight Creations, Inc.",5.74224,254,69.93054,4.387784,4.4637623
79828,2,120,14,2,60,A Few Acres of Snow,120,2011,"Age of Reason,American Indian Wars,Card Game,Territory Building,Wargame",,Martin Wallace,,"Area Control / Area Influence,Card Drafting,Deck / Pool Building,Hand Management,Point to Point Movement","Asmodee,Asterion Press,Treefrog Games",7.44159,6229,-9.02527,-71.21224,-38.39104
80006,6,30,10,2,30,Mord im Arosa,30,2010,"Action / Dexterity,Murder/Mystery,Party Game",,Alessandro Zucchini,,Memory,"Competo / Marektoy,Zoch Verlag",6.62543,1358,19.140831,45.84383,-61.95563
80296,5,10,5,2,10,Geistertreppe: Das Kartenspiel,10,2010,"Card Game,Children's Game,Memory",,Jacques Zeimet,,Memory,"Drei Magier Spiele,G3",5.74899,74,-19.971647,49.726,-0.30327034
80474,5,20,9,2,20,Busstop: The Boardgame,20,2010,Transportation,,Kai Fujiwara,,"Auction/Bidding,Hand Management,Set Collection","Japon Brand,Man-indo,Pigphone",6.42759,58,-27.648193,-15.671282,-25.685537
80503,4,30,17,2,30,Dexter: The Board Game,30,2010,"Deduction,Movies / TV / Radio theme",,(Uncredited),,"Dice Rolling,Pick-up and Deliver,Roll / Spin and Move",GDC-GameDevCo Ltd.,4.61061,66,10.450149,2.2750728,-23.82592
80642,4,60,10,3,60,Antics!,60,2010,"Animals,Exploration,Transportation",,"Gordon Lamont,Fraser Lamont",,"Action Point Allowance System,Pick-up and Deliver,Route/Network Building,Tile Placement,Variable Player Powers",Fragor Games,6.97032,503,-28.656105,-17.55596,15.752701
80771,5,60,8,3,20,Dungeon Raiders,60,2011,"Adventure,Bluffing,Card Game,Exploration,Fantasy,Fighting",,Phil Walker-Harding,,"Hand Management,Player Elimination,Simultaneous Action Selection,Take That,Variable Player Powers","Adventureland Games,Devir,GaGa Games,HomoLudicus,Passport Game Studios,テンデイズゲームズ (Ten Days Games)",6.66759,1163,27.947369,18.091759,-54.45021
80836,12,60,10,4,60,The Target,60,2010,"Bluffing,Card Game,Party Game,Real-time,Spies/Secret Agents",,"Brian Knudson,Brent Knudson",,Simultaneous Action Selection,"Closet Nerd Games,Sandstorm Productions LLC",5.1546,87,38.12216,30.437757,25.678286
80869,4,90,10,2,90,MUNERA: Familia Gladiatoria,90,2010,"Ancient,Economic,Fighting",,Matteo Santus,MUNERA: Ars Dimicandi,"Auction/Bidding,Betting/Wagering,Card Drafting,Dice Rolling,Trading",Albe Pavo,6.34743,136,-42.921257,-7.5803213,60.422108
80908,4,20,8,2,20,4 Monkeys,20,2010,"Card Game,Puzzle,Real-time",,Toni Serradesanferm,4 Monkeys: Expansion,"Pattern Recognition,Set Collection",HomoLudicus,5.76343,134,-38.983177,42.11298,61.67934
80933,6,15,6,3,15,Sandwich,15,2010,Party Game,,Christophe Raimbault,,Set Collection,"Le Joueur,Repos Production",6.35339,224,-10.887905,3.7959926,12.841181
80934,4,60,10,3,60,Cité,60,2010,City Building,,Guillaume Besançon,,"Partnerships,Tile Placement,Trading",Le Joueur,6.13682,110,-25.167707,-28.1322,45.16566
80942,5,45,8,3,30,Ranking,45,2010,"Bluffing,Deduction,Humor",,"Stefan Dorra,Ralf zur Linde",,"Storytelling,Voting","Hans im Glück Verlags-GmbH,Rio Grande Games",5.52577,175,4.572771,41.788265,31.345322
80979,4,60,10,2,60,Fortuna,60,2011,Ancient,,"Michael Rieneck,Stefan Stadler",,"Dice Rolling,Hand Management,Point to Point Movement,Worker Placement","The Game Master BV,Ghenos Games,HUCH! & friends,Intrafin Games,Ludonova",6.57101,723,-6.4300427,-34.732277,-14.853392
81250,5,45,10,3,45,Stich-Meister,45,2010,Card Game,,Friedemann Friese,,Trick-taking,AMIGO Spiel + Freizeit GmbH,6.7313,345,-82.89162,9.922678,-4.3994894
81297,5,90,12,3,90,Régents,90,2011,"Medieval,Political",,Joël Boutteville,,"Action Point Allowance System,Area Control / Area Influence",Krok Nik Douil editions,6.43987,79,2.7103891,-38.71226,6.497518
81453,2,30,10,2,30,Famiglia,30,2010,"Card Game,Mafia",,Friedemann Friese,,"Card Drafting,Deck / Pool Building,Hand Management","2F-Spiele,Arclight,Edge Entertainment,Lacerta,Rio Grande Games,Rocks Games",6.54826,2482,37.29828,58.532738,-35.525208
81542,5,90,10,2,60,Quest: A Time of Heroes,90,2010,"Adventure,Fantasy,Fighting",,"Alexander Dotor,André Wiesler","Quest: Zeit der Helden – Abenteuerband 1,Quest: Zeit der Helden – Abenteuerband 2,Quest: Zeit der Helden – Abenteuerband 3,Quest: Zeit der Helden – Abenteuerband 4: Die Augen der Echse,Quest: Zeit der Helden – Abenteuerband 5: Der Duft des Erfolgs,Quest: Zeit der Helden – Abenteuerband 6,Quest: Zeit der Helden – Abenteuerband 7,Quest: Zeit der Helden – Dein Weg ins Abenteuer,Quest: Zeit der Helden – Der dunkle Kult,Quest: Zeit der Helden – Der Weihnachtsmann,Quest: Zeit der Helden – Die Begleiter,Quest: Zeit der Helden – Droséra Amis Promo Character,Quest: Zeit der Helden – Orenda Pattisson Promo Character,Quest: Zeit der Helden – Shakes & Fidget,Quest: Zeit der Helden – Trollfutter,Quest: Zeit der Helden – Umhang der ewigen Wache,Quest: Zeit der Helden – Wolfsjagd,Quest: Zeit der Helden – Wolkenwächter Linart","Campaign / Battle Card Driven,Dice Rolling,Modular Board,Storytelling,Variable Player Powers","Pegasus Spiele,Z-Man Games",6.0675,220,6.677298,46.992348,17.548643
81561,12,20,6,3,20,Monkey See Monkey Do,20,2010,"Children's Game,Humor,Party Game",,"Anna De Martino,Dante Maiocchi,Salvatore Russo,Vincenzo Russo",,Acting,Cranio Creations,5.82647,68,9.090481,56.69054,-19.030365
81640,5,200,14,2,200,Florenza,200,2010,"City Building,Economic,Political,Renaissance",,Stefano Groppi,"Florenza: Captains of Fortune,Florenza: La Musa",Worker Placement,"ElfinWerks,Golden Egg Games,HC Distribuzione,Heidelberger Spieleverlag,Placentia Games,Post  Scriptum",7.4966,758,-25.82845,-45.1117,-39.832115
81691,2,20,8,2,20,Lino,20,2010,Abstract Strategy,,Chislaine van den Bulk,,Pattern Building,Giuoco,6.87824,74,-47.743515,28.343466,-0.02202112
81698,12,20,8,2,20,Total Rumble,20,2010,"Card Game,Fighting",,Óscar Arévalo,,Card Drafting,Gen-X Games,6.87,83,-3.9645743,-10.136946,22.229063
81826,1,60,13,1,60,Disaster on Everest,60,2010,Sports,,Tom Decker,,"Chit-Pull System,Pick-up and Deliver",Victory Point Games,6.59268,82,34.638226,-64.80812,21.125696
81850,8,20,8,3,20,Trigger!,20,2010,"Action / Dexterity,Card Game,Humor,Party Game",,Julien Sentis,,"Acting,Hand Management","Blue Orange Games,Ferti",6.39548,177,9.265603,57.382763,30.986036
82168,8,45,13,2,30,Escape from the Aliens in Outer Space,45,2010,"Horror,Party Game,Science Fiction",,"Mario Porpora,Pietro Righi Riva,Luca Francesco Rossi,Nicolò Tedeschi",,"Area Movement,Paper-and-Pencil,Partnerships,Secret Unit Deployment","Cranio Creations,Heidelberger Spieleverlag,Morapiaf,Osprey Games,Santa Ragione",6.91001,1657,-13.444112,61.189205,-56.57992
82216,6,20,16,2,20,Trivial Pursuit Steal Card Game,20,2009,"Card Game,Trivia",,,,,"Hasbro,Parker Brothers",5.55299,184,-3.0219667,77.26224,26.618078
82222,5,180,12,3,60,Xia: Legends of a Drift System,180,2014,"Adventure,Exploration,Fighting,Miniatures,Science Fiction,Space Exploration,Transportation",,Cody Miller,"Xia: Embers of a Forsaken Star,Xia: Legends of a Drift System – Sellsword,Xia: Print and Play Mini Expansion","Action Point Allowance System,Dice Rolling,Grid Movement,Modular Board,Pick-up and Deliver,Roll / Spin and Move,Tile Placement,Variable Player Powers","Far Off Games,Maldito Games",7.81834,3239,12.433244,-35.92253,-32.206898
82223,4,45,8,2,45,Feast & Famine,45,2010,Religious,,Jason Conforto,,"Auction/Bidding,Tile Placement",Shadow Mountain Publishing,6.18962,53,-36.612324,-40.515263,-17.399702
82272,2,45,12,2,45,Railroad Barons,45,2010,"Card Game,Economic,Trains",,Helmut Ohley,,"Card Drafting,Stock Holding",Lookout Games,6.29459,266,-62.228844,-27.679674,0.8802756
82397,6,60,10,2,60,Genesis,60,2010,"Abstract Strategy,Mythology,Religious",,Peter Hansson,,Set Collection,Gigantoskop,5.80609,266,-36.96376,-39.22481,0.882662
82402,4,45,12,2,45,Friesematenten,45,2010,"Card Game,Economic,Humor,Industry / Manufacturing",,Friedemann Friese,"Friesematenten: Die Schattenmänner,Friesematenten: Volle Vierzig",Auction/Bidding,"AMIGO Spiel + Freizeit GmbH,G3",6.31343,473,-40.00542,-28.277895,14.627288
82420,4,30,9,2,30,Summoner Wars: Guild Dwarves vs Cave Goblins,30,2009,"Card Game,Fantasy,Fighting",,Colby Dauch,"Summoner Wars: Cave Goblins – Second Summoner,Summoner Wars: Grungor's Charge Reinforcement Pack,Summoner Wars: Guild Dwarves – Second Summoner","Dice Rolling,Grid Movement,Hand Management,Variable Player Powers","Cube Factory of Ideas,Filosofia Éditions,Galápagos Jogos,Plaid Hat Games,Raven Distribution,Uhrwerk Verlag",7.66347,2040,2.9509814,-8.720309,-49.060257
82421,4,30,9,2,30,Summoner Wars: Phoenix Elves vs Tundra Orcs,30,2009,"Card Game,Fantasy,Fighting",,Colby Dauch,"Summoner Wars: Phoenix Elves – Second Summoner,Summoner Wars: Rukar's Power Reinforcements Pack,Summoner Wars: Tundra Orcs – Second Summoner","Dice Rolling,Grid Movement,Hand Management,Variable Player Powers","Cube Factory of Ideas,Filosofia Éditions,Galápagos Jogos,MINDOK,Plaid Hat Games,Raven Distribution,Uhrwerk Verlag",7.60803,2195,2.951045,-8.720352,-48.052654
82424,4,60,10,2,60,Bangkok Klongs,60,2010,Economic,,Martin Schlegel,"Bangkok Klongs: Dragon Boat expansion,Siberia / Key West / Bangkok Klongs Expansion","Set Collection,Tile Placement",dlp games,6.30451,277,-20.226992,-5.4505677,-1.3010751
82449,4,45,8,2,45,King's Vineyard,45,2010,"Card Game,Farming,Medieval",,"David Haslam,Sandeep Kharkar",,"Hand Management,Pattern Building",Mayday Games,5.46724,152,-62.00143,-11.580325,44.211792
82572,5,45,12,3,45,Dive! Diver! Die!,45,2010,"Adventure,Dice,Nautical,Party Game",,"Ng Edwin,Terence Lei,Mark Tham",,"Dice Rolling,Press Your Luck",Black Dove Games,6.31942,103,20.960732,29.78824,38.76306
82577,5,30,10,2,30,i9n,30,2010,"Deduction,Exploration",,Dirk Strothmann,,Action / Movement Programming,Strothmann-Spiele.de,6.188,50,15.646195,-27.668697,-12.502619
82610,6,20,8,4,20,Cranium Scribblish,20,2009,"Children's Game,Dice,Party Game",,Brian Weinstock,,"Dice Rolling,Line Drawing,Voting","Cranium, Inc.,Hasbro",6.28565,237,-15.926777,72.32453,11.244148
82702,6,30,8,3,30,Funfair,30,2010,"Action / Dexterity,Bluffing,Party Game",,"Inka Brand,Markus Brand,Peter Eggert,Philipp El Alaoui,Friedemann Friese,Michael Rieneck,Martin Schlegel,Stefan Stadler,Tobias Stapelfeldt,Birgit Stolte",,"Card Drafting,Partnerships,Set Collection",eggertspiele,5.93011,238,-10.662623,30.155687,11.1421995
82948,4,0,10,2,0,Konexi,0,2010,"Action / Dexterity,Word Game",,Forrest-Pruzan Creative,,Dice Rolling,ZimZala Games,6.28611,144,-29.472023,65.377426,51.00926
82955,4,30,10,3,30,1655: Habemus Papam,30,2010,"Card Game,Pike and Shot,Religious",,Christoph Bauer,,"Auction/Bidding,Set Collection","999 Games,DDD Verlag GmbH",6.51982,392,16.1154,-52.983673,7.9036136
82976,5,60,12,3,60,Key West,60,2010,"Adventure,Economic",,Martin Schlegel,"Key West: Mafiosi expansion,Siberia / Key West / Bangkok Klongs Expansion","Action Point Allowance System,Auction/Bidding",Horst Rokitte - Ideen für Spiele,6.17382,89,-19.378317,-8.355046,27.504469
83040,10,45,14,2,45,Leader 1: Hell of the North,45,2011,"Racing,Sports",,"Christophe Leclercq,Alain Ollier",,"Modular Board,Simulation","Blackrock Games,The Game Master BV,Ghenos Games,HomoLudicus",7.80739,352,51.577465,47.840637,-3.8916297
83068,2,45,13,2,15,1955: The War of Espionage,45,2011,"Card Game,Spies/Secret Agents",,Kevin G. Nunn,"1955 Local Mercenary Promo Card,1955: College Activist Promo Cards,1955: The War of Espionage – Political Support Expansion",Hand Management,"APE Games,Living Worlds Games",6.17886,341,39.01942,30.242847,-4.670143
83092,2,15,10,2,15,303,15,2010,"Aviation / Flight,Wargame,World War II",,"Tomasz Ginter,Karol Madaj",,"Dice Rolling,Hex-and-Counter,Simulation",Instytut Pamięci Narodowej (IPN),6.37302,189,55.871548,-26.75315,25.165052
83117,4,45,8,2,45,Kings of Mithril,45,2010,"Dice,Fantasy,Medieval",,Esa Wiik,,"Dice Rolling,Tile Placement","Mindwarrior Games,Tactic,Winning Moves Germany",5.85187,80,-10.713662,-21.174278,7.035288
83157,4,45,6,2,45,Voll in Fahrt,45,2010,"Children's Game,Racing,Trains",,Bob Lindner,,"Dice Rolling,Roll / Spin and Move,Tile Placement","AMIGO Spiel + Freizeit GmbH,Amo Oy,Asmodee,G3,Gigamic",6.50226,155,-42.458042,-1.3416469,42.303432
83195,8,20,8,2,20,Ghost Blitz,20,2010,"Action / Dexterity,Card Game,Children's Game,Real-time",,Jacques Zeimet,,Pattern Recognition,"999 Games,Competo / Marektoy,Devir,Egmont Polska,FoxMind Israel,Gigamic,Giochi Uniti,Jolly Thinkers,KADABRA,Kaissa Chess & Games,Lifestyle Boardgames Ltd,Lion Rampant Imports,MINDOK,Möbius Games,Zoch Verlag",6.78437,3862,-39.07469,47.793182,-33.414448
83196,8,20,6,2,15,Pig 10,20,2010,"Card Game,Children's Game,Educational,Number",,Ayelet Pnueli,,"Card Drafting,Trick-taking","Gigamic,Kaissa Chess & Games,Mercurio,Möbius Games,Zoch Verlag",6.11449,138,-65.23932,33.529472,55.711105
83197,5,30,8,3,30,Yin Yang,30,2010,Card Game,,Reiner Knizia,,"Hand Management,Set Collection,Trick-taking","999 Games,Eagle-Gryphon Games,Egmont Polska,Gen-X Games,Gigamic,Helvetiq,Zoch Verlag",6.29478,291,-84.143585,12.932272,-2.570114
83199,4,30,8,2,30,Mille Grazie,30,2010,Bluffing,,Dirk Hillebrecht,,Point to Point Movement,Zoch Verlag,5.79323,96,-6.051085,-2.302171,33.292355
83278,7,45,8,2,45,Captain Cool,45,2010,"Bluffing,Card Game,Novel-based",,"Zoltán Aczél,Péter Árvai",,"Area Control / Area Influence,Simultaneous Action Selection","Gém Klub Kft.,Heidelberger Spieleverlag",5.81113,97,23.140165,2.7649763,33.766823
83283,2,45,10,2,45,Volo,45,2010,"Abstract Strategy,Print & Play",,Dieter Stein,,"Area Enclosure,Grid Movement,Pattern Building","(Web published),nestorgames",7.634,50,-67.83182,0.8061831,-12.950889
83325,4,140,12,1,140,Lost Battles,140,2011,"Ancient,Game System,Wargame","Empire: The Macedonian  Punic Wars, 350-150BC,Lost Battles:  Reconstructing the Great Clashes of the Ancient World",Philip Sabin,,"Dice Rolling,Grid Movement,Modular Board,Simulation",Fifth Column Games,7.94576,165,-68.87449,20.50745,35.40694
83330,5,120,13,2,120,Mansions of Madness,120,2011,"Adventure,Exploration,Fantasy,Fighting,Horror,Miniatures,Murder/Mystery,Puzzle",,Corey Konieczka,"Mansions of Madness: Call of the Wild,Mansions of Madness: Forbidden Alchemy,Mansions of Madness: House of Fears,Mansions of Madness: Season of the Witch,Mansions of Madness: The Laboratory,Mansions of Madness: The Silver Tablet,Mansions of Madness: The Yellow Sign,Mansions of Madness: ‘Til Death Do Us Part","Area Movement,Dice Rolling,Hand Management,Modular Board,Partnerships,Pick-up and Deliver,Role Playing,Variable Player Powers","Arclight,Edge Entertainment,Fantasy Flight Games,Galakta,Heidelberger Spieleverlag,Stratelibri,Wargames Club Publishing",7.39545,10570,37.68758,-5.1626787,-45.3246
83629,5,45,8,2,30,The Hobbit,45,2010,"Adventure,Card Game,Fantasy,Novel-based,Travel",,Reiner Knizia,,"Auction/Bidding,Dice Rolling,Hand Management,Point to Point Movement,Role Playing,Simultaneous Action Selection","999 Games,Devir,Egmont Polska,Fantasy Flight Games,Giochi Uniti,Imagination Games,KOSMOS,Martinex,Peliko,Piatnik,Sophisticated Games,Zvezda",6.06634,1255,-33.942825,-5.331383,-59.980118
83667,4,120,12,2,45,First Train to Nuremberg,120,2010,"Trains,Transportation",,Martin Wallace,,"Auction/Bidding,Pick-up and Deliver,Route/Network Building,Set Collection","Argentum Verlag,Z-Man Games",7.15857,896,-54.91024,-32.58035,-42.834293
83734,4,150,13,2,150,Strike of the Eagle,150,2011,"Bluffing,Civil War,Wargame",,"Brian Bennett,Uwe Eickert,Robert Żak",,"Area Control / Area Influence,Area Movement,Campaign / Battle Card Driven",Academy Games,7.67376,582,12.72217,-62.72774,-7.3133245
83907,7,15,6,3,15,Assist,15,2011,Party Game,,"Marco Donadoni,Angelo Porazzi",,Card Drafting,Angelo Porazzi Games,6.97419,62,-5.222159,28.849493,-30.906372
83919,4,0,12,2,0,Scattergories Categories,0,2010,Word Game,,Kim Vandenbroucke,,Paper-and-Pencil,Winning Moves Games (USA),6.01961,128,-16.57085,61.854286,59.073517
84088,4,30,6,2,30,Fauna junior,30,2010,"Animals,Children's Game,Educational,Trivia",,Friedemann Friese,,Betting/Wagering,"Egmont Polska,HUCH! & friends",6.925,84,-8.30092,76.40042,23.828306
84159,5,60,10,3,45,Junta: Viva el Presidente!,60,2010,"Dice,Fighting,Humor,Negotiation,Political",,"Christoph Reiser,Sebastian Resl",,"Dice Rolling,Hand Management,Simultaneous Action Selection","Pegasus Spiele,Z-Man Games",6.48986,1126,5.834408,-41.316242,-53.763626
84173,5,60,10,2,45,Van Helsing,60,2010,Horror,,Fréderic Moyersoen,,Action Point Allowance System,"Mayfair Games,Sirius Products,Zvezda",5.41778,99,16.929312,4.4249187,36.946693
84230,4,45,12,2,45,Pirates 2 ed.: Governor's Daughter,45,2010,"Adventure,Economic,Fighting,Pirates",,"Małgorzata Majkowska,Tomasz Z. Majkowski,Michał Stachyra,Maciej Zasowski",,"Area Movement,Card Drafting,Commodity Speculation,Pick-up and Deliver",Kuźnia Gier,6.12372,78,-35.130234,-19.968254,5.9886827
84419,4,180,12,1,180,Space Empires: 4X,180,2011,"Bluffing,Science Fiction,Space Exploration,Wargame",,Jim Krohn,"Space Empires: Close Encounters,Space Empires: Replicators","Auction/Bidding,Dice Rolling,Hex-and-Counter,Paper-and-Pencil,Secret Unit Deployment,Simulation",GMT Games,7.58701,2021,18.284395,-37.82793,-49.183453
84453,4,30,7,2,30,Nexos,30,2010,Abstract Strategy,,Bernard Tavitian,,Tile Placement,"Lud Editions,Winning Moves Germany",5.87444,54,-32.4144,2.4394073,-19.66947
84464,4,15,5,2,15,Animal Upon Animal: Balancing Bridge,15,2010,"Action / Dexterity,Animals,Children's Game",,Klaus Miltenberger,,,HABA - Habermaaß GmbH,7.08472,362,-22.570435,29.680025,1.3533568
84465,1,30,13,1,30,Ottoman Sunset,30,2010,"Wargame,World War I",,Darin A. Leviloff,,"Action Point Allowance System,Campaign / Battle Card Driven,Dice Rolling,Point to Point Movement",Victory Point Games,7.42101,461,73.92233,-29.578333,14.144945
84469,5,60,13,2,60,Fürstenfeld,60,2010,"Economic,Farming,Medieval",,Friedemann Friese,,"Commodity Speculation,Hand Management","2F-Spiele,Arclight,Rio Grande Games",6.5603,1097,-58.39888,-14.390303,-53.292484
84671,4,15,4,2,15,Kissenschlacht,15,2010,"Action / Dexterity,Children's Game",,Liesbeth Bos,,,"AMIGO Spiel + Freizeit GmbH,Asmodee,Gigamic,Lautapelit.fi",6.07559,102,-19.683853,31.584661,38.2874
84730,4,20,4,2,20,Doggie Doo,20,2010,"Animals,Children's Game",,Bruce Lund,,Dice Rolling,"AS Company,Goliath B.V.,Grow Jogos e Brinquedos,Ideal,Moose,Samatli",4.74375,144,-13.475491,9.716774,50.845123
84772,5,60,10,2,60,"Sun, Sea & Sand",60,2010,"Economic,Travel",,Corné van Moorsel,,"Tile Placement,Time Track,Worker Placement",Cwali,6.96272,628,-10.76722,-57.58406,-8.615508
84783,2,45,9,2,45,Coerceo,45,2011,Abstract Strategy,,Erik Görtzen,,Modular Board,Coerceo Company,6.80915,71,-27.60543,3.8832455,-10.542227
84825,6,60,15,2,15,FaceEater,60,2010,"Card Game,Horror",,Jon McClure,,Set Collection,Variant Media LLC,4.92069,58,15.358564,5.7938414,-25.249844
84834,2,0,0,1,0,Heights of Courage,0,2013,"Modern Warfare,Wargame",,Steve Newhouse,,"Dice Rolling,Hex-and-Counter,Simulation",Multi-Man Publishing,7.54809,89,53.182377,-53.356438,27.364983
84838,4,20,10,1,20,Yomi (second edition),20,2014,"Card Game,Fantasy,Fighting",Yomi Starter Set: Grave versus Jaina,David Sirlin,Yomi EX Powerup,"Hand Management,Rock-Paper-Scissors,Simultaneous Action Selection,Variable Player Powers","Pegasus Spiele,Sirlin Games",7.95526,283,50.569874,23.639914,-1.8595304
84864,5,30,9,2,30,Insidious Sevens,30,2010,Card Game,,Alex Weldon,,Trick-taking,"Asmodee,MJ Games",6.46984,63,-82.49867,10.753938,-31.499647
84869,4,60,10,2,60,Felinia,60,2010,"Exploration,Medieval,Mythology,Territory Building",,Michael Schacht,,"Area Control / Area Influence,Area Movement,Auction/Bidding,Set Collection","Matagot,Asmodee",6.55816,495,-0.07332056,-27.695738,15.52144
84876,4,90,12,2,30,The Castles of Burgundy,90,2011,"Dice,Medieval,Territory Building",,Stefan Feld,"Brettspiel Adventskalender 2015,The Castles of Burgundy: 1st Expansion – New Player Boards,The Castles of Burgundy: 2nd Expansion – New Hex Tiles,The Castles of Burgundy: 3rd Expansion – German Board Game Championship Board 2013,The Castles of Burgundy: 4th Expansion – Monastery Boards,The Castles of Burgundy: 5th Expansion – Pleasure Garden,The Castles of Burgundy: 6th Expansion - The Cloisters,The Castles of Burgundy: 7th Expansion – German Board Game Championship Board 2016,The Castles of Burgundy: Trade Routes,Stadt Land Spielt Limitierter Sonderdruck Tag des Gesellschaftsspiels","Dice Rolling,Set Collection,Tile Placement,Variable Phase Order","alea,Ravensburger Spieleverlag GmbH,Broadway Toys LTD,Hobby World",8.11212,24876,-16.578133,-26.93281,-47.01909
84889,4,180,16,2,180,Cave Evil,180,2011,"Adventure,Ancient,Exploration,Fantasy,Fighting,Horror",,"Mat Brinkman,Jochen Hartmann,Nate Hayden",,"Area Movement,Hand Management,Modular Board","Blast City Games,Emperors of Eternal Evil",7.93237,300,10.983192,-1.531655,-3.2355816
84913,4,25,10,2,25,Caminos,25,2010,Abstract Strategy,,Stefan Kögl,,"Partnerships,Pattern Building,Route/Network Building,Tile Placement","Brändi,Et Games Limited,Murmel Spielwerkstatt und Verlag AG",6.66615,65,-51.08495,31.015072,-27.82463
84922,5,45,10,3,45,21 Motines,45,2011,"Economic,Industry / Manufacturing,Nautical,Pirates",,Perepau Llistosella,,"Hand Management,Variable Phase Order,Worker Placement","(Web published),Asylum Games (Board Games),Kokörîn Kolorado",6.83774,62,-35.358597,-25.918858,-30.8822
